Source,CH1
Second,Volt
-0.00301080011,-0.36000,
-0.00301040011,-0.34000,
-0.00301000010,-0.34000,
-0.00300960010,-0.36000,
-0.00300920010,-0.32000,
-0.00300880009,-0.32000,
-0.00300840009,-0.32000,
-0.00300800009,-0.28000,
-0.00300760008,-0.30000,
-0.00300720008,-0.28000,
-0.00300680008,-0.28000,
-0.00300640007,-0.28000,
-0.00300600007,-0.26000,
-0.00300560007,-0.26000,
-0.00300520007,-0.26000,
-0.00300480006,-0.24000,
-0.00300440006,-0.22000,
-0.00300400006,-0.20000,
-0.00300360005,-0.20000,
-0.00300320005,-0.20000,
-0.00300280005,-0.20000,
-0.00300240004,-0.16000,
-0.00300200004,-0.18000,
-0.00300160004,-0.18000,
-0.00300120004,-0.16000,
-0.00300080003,-0.12000,
-0.00300040003,-0.12000,
-0.00300000003,-0.12000,
-0.00299960002,-0.12000,
-0.00299920002,-0.12000,
-0.00299880002,-0.12000,
-0.00299840001,-0.10000,
-0.00299800001,-0.08000,
-0.00299760001,-0.08000,
-0.00299720000,-0.06000,
-0.00299680000,-0.06000,
-0.00299640000,-0.08000,
-0.00299600000,-0.06000,
-0.00299559999,-0.04000,
-0.00299519999,-0.04000,
-0.00299479999,-0.02000,
-0.00299439998,-0.02000,
-0.00299399998,0.00,
-0.00299359998,0.00,
-0.00299319997,0.00,
-0.00299279997,0.04000,
-0.00299239997,0.04000,
-0.00299199997,0.00,
-0.00299159996,0.04000,
-0.00299119996,0.06000,
-0.00299079996,0.06000,
-0.00299039995,0.08000,
-0.00298999995,0.08000,
-0.00298959995,0.08000,
-0.00298919994,0.12000,
-0.00298879994,0.08000,
-0.00298839994,0.10000,
-0.00298799993,0.12000,
-0.00298759993,0.12000,
-0.00298719993,0.12000,
-0.00298679993,0.16000,
-0.00298639992,0.16000,
-0.00298599992,0.14000,
-0.00298560015,0.18000,
-0.00298520015,0.16000,
-0.00298480014,0.18000,
-0.00298440014,0.20000,
-0.00298400014,0.20000,
-0.00298360013,0.20000,
-0.00298320013,0.18000,
-0.00298280013,0.22000,
-0.00298240012,0.22000,
-0.00298200012,0.24000,
-0.00298160012,0.24000,
-0.00298120012,0.26000,
-0.00298080011,0.24000,
-0.00298040011,0.28000,
-0.00298000011,0.28000,
-0.00297960010,0.30000,
-0.00297920010,0.28000,
-0.00297880010,0.30000,
-0.00297840009,0.32000,
-0.00297800009,0.32000,
-0.00297760009,0.34000,
-0.00297720009,0.32000,
-0.00297680008,0.34000,
-0.00297640008,0.36000,
-0.00297600008,0.36000,
-0.00297560007,0.36000,
-0.00297520007,0.38000,
-0.00297480007,0.38000,
-0.00297440006,0.40000,
-0.00297400006,0.42000,
-0.00297360006,0.40000,
-0.00297320005,0.40000,
-0.00297280005,0.44000,
-0.00297240005,0.44000,
-0.00297200005,0.46000,
-0.00297160004,0.46000,
-0.00297120004,0.46000,
-0.00297080004,0.46000,
-0.00297040003,0.50000,
-0.00297000003,0.48000,
-0.00296960003,0.48000,
-0.00296920002,0.50000,
-0.00296880002,0.50000,
-0.00296840002,0.52000,
-0.00296800002,0.52000,
-0.00296760001,0.52000,
-0.00296720001,0.52000,
-0.00296680001,0.54000,
-0.00296640000,0.54000,
-0.00296600000,0.56000,
-0.00296560000,0.54000,
-0.00296519999,0.58000,
-0.00296479999,0.56000,
-0.00296439999,0.58000,
-0.00296399998,0.58000,
-0.00296359998,0.58000,
-0.00296319998,0.62000,
-0.00296279998,0.64000,
-0.00296239997,0.62000,
-0.00296199997,0.64000,
-0.00296159997,0.64000,
-0.00296119996,0.64000,
-0.00296079996,0.64000,
-0.00296039996,0.66000,
-0.00295999995,0.68000,
-0.00295959995,0.68000,
-0.00295919995,0.66000,
-0.00295879995,0.68000,
-0.00295839994,0.70000,
-0.00295799994,0.70000,
-0.00295759994,0.68000,
-0.00295719993,0.72000,
-0.00295679993,0.72000,
-0.00295639993,0.72000,
-0.00295599992,0.72000,
-0.00295559992,0.74000,
-0.00295520015,0.76000,
-0.00295480015,0.76000,
-0.00295440014,0.76000,
-0.00295400014,0.78000,
-0.00295360014,0.80000,
-0.00295320014,0.78000,
-0.00295280013,0.78000,
-0.00295240013,0.80000,
-0.00295200013,0.82000,
-0.00295160012,0.84000,
-0.00295120012,0.82000,
-0.00295080012,0.82000,
-0.00295040011,0.84000,
-0.00295000011,0.82000,
-0.00294960011,0.84000,
-0.00294920010,0.84000,
-0.00294880010,0.86000,
-0.00294840010,0.88000,
-0.00294800010,0.86000,
-0.00294760009,0.88000,
-0.00294720009,0.86000,
-0.00294680009,0.88000,
-0.00294640008,0.88000,
-0.00294600008,0.90000,
-0.00294560008,0.90000,
-0.00294520007,0.92000,
-0.00294480007,0.92000,
-0.00294440007,0.92000,
-0.00294400007,0.96000,
-0.00294360006,0.94000,
-0.00294320006,0.94000,
-0.00294280006,0.94000,
-0.00294240005,0.96000,
-0.00294200005,0.98000,
-0.00294160005,0.98000,
-0.00294120004,0.96000,
-0.00294080004,0.98000,
-0.00294040004,1.00000,
-0.00294000003,1.00000,
-0.00293960003,0.98000,
-0.00293920003,1.02000,
-0.00293880003,1.02000,
-0.00293840002,1.02000,
-0.00293800002,1.02000,
-0.00293760002,1.02000,
-0.00293720001,1.00000,
-0.00293680001,1.06000,
-0.00293640001,1.04000,
-0.00293600000,1.06000,
-0.00293560000,1.06000,
-0.00293520000,1.08000,
-0.00293480000,1.06000,
-0.00293439999,1.06000,
-0.00293399999,1.06000,
-0.00293359999,1.08000,
-0.00293319998,1.10000,
-0.00293279998,1.08000,
-0.00293239998,1.12000,
-0.00293199997,1.10000,
-0.00293159997,1.12000,
-0.00293119997,1.12000,
-0.00293079996,1.12000,
-0.00293039996,1.14000,
-0.00292999996,1.16000,
-0.00292959996,1.16000,
-0.00292919995,1.14000,
-0.00292879995,1.14000,
-0.00292839995,1.16000,
-0.00292799994,1.16000,
-0.00292759994,1.18000,
-0.00292719994,1.18000,
-0.00292679993,1.16000,
-0.00292639993,1.20000,
-0.00292599993,1.18000,
-0.00292559993,1.22000,
-0.00292519992,1.20000,
-0.00292479992,1.22000,
-0.00292440015,1.20000,
-0.00292400015,1.20000,
-0.00292360014,1.20000,
-0.00292320014,1.22000,
-0.00292280014,1.22000,
-0.00292240013,1.24000,
-0.00292200013,1.24000,
-0.00292160013,1.24000,
-0.00292120012,1.26000,
-0.00292080012,1.26000,
-0.00292040012,1.24000,
-0.00292000012,1.28000,
-0.00291960011,1.26000,
-0.00291920011,1.28000,
-0.00291880011,1.28000,
-0.00291840010,1.28000,
-0.00291800010,1.30000,
-0.00291760010,1.28000,
-0.00291720009,1.28000,
-0.00291680009,1.30000,
-0.00291640009,1.32000,
-0.00291600008,1.32000,
-0.00291560008,1.30000,
-0.00291520008,1.32000,
-0.00291480008,1.30000,
-0.00291440007,1.32000,
-0.00291400007,1.36000,
-0.00291360007,1.32000,
-0.00291320006,1.36000,
-0.00291280006,1.30000,
-0.00291240006,1.32000,
-0.00291200005,1.36000,
-0.00291160005,1.36000,
-0.00291120005,1.36000,
-0.00291080005,1.34000,
-0.00291040004,1.36000,
-0.00291000004,1.36000,
-0.00290960004,1.38000,
-0.00290920003,1.36000,
-0.00290880003,1.38000,
-0.00290840003,1.38000,
-0.00290800002,1.36000,
-0.00290760002,1.36000,
-0.00290720002,1.38000,
-0.00290680001,1.38000,
-0.00290640001,1.40000,
-0.00290600001,1.38000,
-0.00290560001,1.40000,
-0.00290520000,1.40000,
-0.00290480000,1.40000,
-0.00290440000,1.40000,
-0.00290399999,1.40000,
-0.00290359999,1.38000,
-0.00290319999,1.40000,
-0.00290279998,1.40000,
-0.00290239998,1.42000,
-0.00290199998,1.42000,
-0.00290159998,1.42000,
-0.00290119997,1.44000,
-0.00290079997,1.44000,
-0.00290039997,1.44000,
-0.00289999996,1.44000,
-0.00289959996,1.42000,
-0.00289919996,1.44000,
-0.00289879995,1.42000,
-0.00289839995,1.46000,
-0.00289799995,1.46000,
-0.00289759994,1.46000,
-0.00289719994,1.46000,
-0.00289679994,1.46000,
-0.00289639994,1.46000,
-0.00289599993,1.48000,
-0.00289559993,1.48000,
-0.00289519993,1.48000,
-0.00289479992,1.46000,
-0.00289439992,1.48000,
-0.00289399992,1.48000,
-0.00289360015,1.48000,
-0.00289320014,1.48000,
-0.00289280014,1.48000,
-0.00289240014,1.46000,
-0.00289200014,1.48000,
-0.00289160013,1.48000,
-0.00289120013,1.48000,
-0.00289080013,1.50000,
-0.00289040012,1.52000,
-0.00289000012,1.48000,
-0.00288960012,1.48000,
-0.00288920011,1.50000,
-0.00288880011,1.52000,
-0.00288840011,1.50000,
-0.00288800010,1.50000,
-0.00288760010,1.52000,
-0.00288720010,1.52000,
-0.00288680010,1.52000,
-0.00288640009,1.50000,
-0.00288600009,1.52000,
-0.00288560009,1.50000,
-0.00288520008,1.48000,
-0.00288480008,1.50000,
-0.00288440008,1.54000,
-0.00288400007,1.50000,
-0.00288360007,1.52000,
-0.00288320007,1.52000,
-0.00288280006,1.52000,
-0.00288240006,1.52000,
-0.00288200006,1.52000,
-0.00288160006,1.52000,
-0.00288120005,1.54000,
-0.00288080005,1.52000,
-0.00288040005,1.52000,
-0.00288000004,1.52000,
-0.00287960004,1.56000,
-0.00287920004,1.52000,
-0.00287880003,1.52000,
-0.00287840003,1.54000,
-0.00287800003,1.52000,
-0.00287760003,1.54000,
-0.00287720002,1.54000,
-0.00287680002,1.52000,
-0.00287640002,1.54000,
-0.00287600001,1.54000,
-0.00287560001,1.56000,
-0.00287520001,1.52000,
-0.00287480000,1.52000,
-0.00287440000,1.54000,
-0.00287400000,1.52000,
-0.00287359999,1.52000,
-0.00287319999,1.52000,
-0.00287279999,1.52000,
-0.00287239999,1.52000,
-0.00287199998,1.54000,
-0.00287159998,1.52000,
-0.00287119998,1.54000,
-0.00287079997,1.54000,
-0.00287039997,1.52000,
-0.00286999997,1.52000,
-0.00286959996,1.54000,
-0.00286919996,1.52000,
-0.00286879996,1.52000,
-0.00286839996,1.52000,
-0.00286799995,1.50000,
-0.00286759995,1.52000,
-0.00286719995,1.52000,
-0.00286679994,1.50000,
-0.00286639994,1.52000,
-0.00286599994,1.54000,
-0.00286559993,1.52000,
-0.00286519993,1.52000,
-0.00286479993,1.52000,
-0.00286439992,1.52000,
-0.00286399992,1.50000,
-0.00286359992,1.52000,
-0.00286320015,1.52000,
-0.00286280015,1.52000,
-0.00286240014,1.50000,
-0.00286200014,1.52000,
-0.00286160014,1.52000,
-0.00286120013,1.50000,
-0.00286080013,1.50000,
-0.00286040013,1.52000,
-0.00286000012,1.50000,
-0.00285960012,1.52000,
-0.00285920012,1.52000,
-0.00285880012,1.50000,
-0.00285840011,1.52000,
-0.00285800011,1.50000,
-0.00285760011,1.50000,
-0.00285720010,1.48000,
-0.00285680010,1.52000,
-0.00285640010,1.50000,
-0.00285600009,1.48000,
-0.00285560009,1.50000,
-0.00285520009,1.48000,
-0.00285480008,1.50000,
-0.00285440008,1.50000,
-0.00285400008,1.46000,
-0.00285360008,1.48000,
-0.00285320007,1.48000,
-0.00285280007,1.46000,
-0.00285240007,1.46000,
-0.00285200006,1.48000,
-0.00285160006,1.48000,
-0.00285120006,1.46000,
-0.00285080005,1.46000,
-0.00285040005,1.46000,
-0.00285000005,1.48000,
-0.00284960005,1.44000,
-0.00284920004,1.44000,
-0.00284880004,1.42000,
-0.00284840004,1.44000,
-0.00284800003,1.44000,
-0.00284760003,1.48000,
-0.00284720003,1.40000,
-0.00284680002,1.44000,
-0.00284640002,1.42000,
-0.00284600002,1.40000,
-0.00284560001,1.42000,
-0.00284520001,1.40000,
-0.00284480001,1.42000,
-0.00284440001,1.40000,
-0.00284400000,1.42000,
-0.00284360000,1.38000,
-0.00284320000,1.42000,
-0.00284279999,1.40000,
-0.00284239999,1.40000,
-0.00284199999,1.38000,
-0.00284159998,1.40000,
-0.00284119998,1.38000,
-0.00284079998,1.36000,
-0.00284039997,1.38000,
-0.00283999997,1.36000,
-0.00283959997,1.36000,
-0.00283919997,1.38000,
-0.00283879996,1.36000,
-0.00283839996,1.36000,
-0.00283799996,1.36000,
-0.00283759995,1.34000,
-0.00283719995,1.36000,
-0.00283679995,1.32000,
-0.00283639994,1.36000,
-0.00283599994,1.34000,
-0.00283559994,1.32000,
-0.00283519994,1.32000,
-0.00283479993,1.32000,
-0.00283439993,1.32000,
-0.00283399993,1.32000,
-0.00283359992,1.32000,
-0.00283319992,1.30000,
-0.00283279992,1.30000,
-0.00283240015,1.30000,
-0.00283200014,1.32000,
-0.00283160014,1.28000,
-0.00283120014,1.26000,
-0.00283080013,1.28000,
-0.00283040013,1.28000,
-0.00283000013,1.24000,
-0.00282960013,1.26000,
-0.00282920012,1.26000,
-0.00282880012,1.28000,
-0.00282840012,1.26000,
-0.00282800011,1.24000,
-0.00282760011,1.24000,
-0.00282720011,1.24000,
-0.00282680010,1.20000,
-0.00282640010,1.20000,
-0.00282600010,1.22000,
-0.00282560010,1.22000,
-0.00282520009,1.22000,
-0.00282480009,1.20000,
-0.00282440009,1.22000,
-0.00282400008,1.20000,
-0.00282360008,1.18000,
-0.00282320008,1.20000,
-0.00282280007,1.18000,
-0.00282240007,1.18000,
-0.00282200007,1.16000,
-0.00282160006,1.16000,
-0.00282120006,1.16000,
-0.00282080006,1.16000,
-0.00282040006,1.12000,
-0.00282000005,1.12000,
-0.00281960005,1.10000,
-0.00281920005,1.12000,
-0.00281880004,1.12000,
-0.00281840004,1.12000,
-0.00281800004,1.12000,
-0.00281760003,1.08000,
-0.00281720003,1.08000,
-0.00281680003,1.10000,
-0.00281640003,1.08000,
-0.00281600002,1.08000,
-0.00281560002,1.08000,
-0.00281520002,1.06000,
-0.00281480001,1.06000,
-0.00281440001,1.06000,
-0.00281400001,1.04000,
-0.00281360000,1.04000,
-0.00281320000,1.04000,
-0.00281280000,1.04000,
-0.00281239999,1.04000,
-0.00281199999,1.00000,
-0.00281159999,1.00000,
-0.00281119999,1.02000,
-0.00281079998,1.00000,
-0.00281039998,1.00000,
-0.00280999998,1.00000,
-0.00280959997,0.98000,
-0.00280919997,0.98000,
-0.00280879997,0.98000,
-0.00280839996,0.96000,
-0.00280799996,0.96000,
-0.00280759996,0.96000,
-0.00280719995,0.94000,
-0.00280679995,0.92000,
-0.00280639995,0.94000,
-0.00280599995,0.92000,
-0.00280559994,0.94000,
-0.00280519994,0.92000,
-0.00280479994,0.88000,
-0.00280439993,0.90000,
-0.00280399993,0.88000,
-0.00280359993,0.88000,
-0.00280319992,0.88000,
-0.00280279992,0.88000,
-0.00280239992,0.84000,
-0.00280200015,0.84000,
-0.00280160015,0.86000,
-0.00280120014,0.84000,
-0.00280080014,0.86000,
-0.00280040014,0.84000,
-0.00280000013,0.84000,
-0.00279960013,0.80000,
-0.00279920013,0.82000,
-0.00279880012,0.80000,
-0.00279840012,0.80000,
-0.00279800012,0.78000,
-0.00279760011,0.78000,
-0.00279720011,0.76000,
-0.00279680011,0.74000,
-0.00279640011,0.76000,
-0.00279600010,0.74000,
-0.00279560010,0.74000,
-0.00279520010,0.74000,
-0.00279480009,0.72000,
-0.00279440009,0.72000,
-0.00279400009,0.72000,
-0.00279360008,0.72000,
-0.00279320008,0.72000,
-0.00279280008,0.70000,
-0.00279240008,0.70000,
-0.00279200007,0.68000,
-0.00279160007,0.68000,
-0.00279120007,0.68000,
-0.00279080006,0.68000,
-0.00279040006,0.64000,
-0.00279000006,0.66000,
-0.00278960005,0.64000,
-0.00278920005,0.60000,
-0.00278880005,0.64000,
-0.00278840004,0.64000,
-0.00278800004,0.60000,
-0.00278760004,0.58000,
-0.00278720004,0.60000,
-0.00278680003,0.58000,
-0.00278640003,0.58000,
-0.00278600003,0.56000,
-0.00278560002,0.56000,
-0.00278520002,0.56000,
-0.00278480002,0.54000,
-0.00278440001,0.54000,
-0.00278400001,0.56000,
-0.00278360001,0.54000,
-0.00278320001,0.52000,
-0.00278280000,0.52000,
-0.00278240000,0.52000,
-0.00278200000,0.52000,
-0.00278159999,0.50000,
-0.00278119999,0.48000,
-0.00278079999,0.46000,
-0.00278039998,0.44000,
-0.00277999998,0.44000,
-0.00277959998,0.44000,
-0.00277919997,0.44000,
-0.00277879997,0.44000,
-0.00277839997,0.42000,
-0.00277799997,0.42000,
-0.00277759996,0.40000,
-0.00277719996,0.40000,
-0.00277679996,0.40000,
-0.00277639995,0.38000,
-0.00277599995,0.36000,
-0.00277559995,0.36000,
-0.00277519994,0.36000,
-0.00277479994,0.34000,
-0.00277439994,0.36000,
-0.00277399994,0.34000,
-0.00277359993,0.32000,
-0.00277319993,0.30000,
-0.00277279993,0.30000,
-0.00277239992,0.30000,
-0.00277199992,0.28000,
-0.00277159992,0.28000,
-0.00277120015,0.28000,
-0.00277080014,0.28000,
-0.00277040014,0.26000,
-0.00277000014,0.26000,
-0.00276960013,0.24000,
-0.00276920013,0.22000,
-0.00276880013,0.22000,
-0.00276840013,0.22000,
-0.00276800012,0.18000,
-0.00276760012,0.20000,
-0.00276720012,0.18000,
-0.00276680011,0.16000,
-0.00276640011,0.16000,
-0.00276600011,0.16000,
-0.00276560010,0.14000,
-0.00276520010,0.18000,
-0.00276480010,0.14000,
-0.00276440009,0.14000,
-0.00276400009,0.14000,
-0.00276360009,0.12000,
-0.00276320009,0.12000,
-0.00276280008,0.10000,
-0.00276240008,0.10000,
-0.00276200008,0.08000,
-0.00276160007,0.06000,
-0.00276120007,0.06000,
-0.00276080007,0.06000,
-0.00276040006,0.06000,
-0.00276000006,0.04000,
-0.00275960006,0.02000,
-0.00275920006,0.02000,
-0.00275880005,0.00,
-0.00275840005,0.00,
-0.00275800005,0.00,
-0.00275760004,-0.02000,
-0.00275720004,-0.02000,
-0.00275680004,-0.02000,
-0.00275640003,-0.04000,
-0.00275600003,-0.06000,
-0.00275560003,-0.06000,
-0.00275520002,-0.06000,
-0.00275480002,-0.06000,
-0.00275440002,-0.06000,
-0.00275400002,-0.10000,
-0.00275360001,-0.10000,
-0.00275320001,-0.10000,
-0.00275280001,-0.12000,
-0.00275240000,-0.12000,
-0.00275200000,-0.12000,
-0.00275160000,-0.12000,
-0.00275119999,-0.12000,
-0.00275079999,-0.14000,
-0.00275039999,-0.16000,
-0.00274999999,-0.16000,
-0.00274959998,-0.18000,
-0.00274919998,-0.18000,
-0.00274879998,-0.18000,
-0.00274839997,-0.20000,
-0.00274799997,-0.22000,
-0.00274759997,-0.22000,
-0.00274719996,-0.24000,
-0.00274679996,-0.24000,
-0.00274639996,-0.24000,
-0.00274599995,-0.26000,
-0.00274559995,-0.26000,
-0.00274519995,-0.26000,
-0.00274479995,-0.28000,
-0.00274439994,-0.28000,
-0.00274399994,-0.28000,
-0.00274359994,-0.30000,
-0.00274319993,-0.32000,
-0.00274279993,-0.30000,
-0.00274239993,-0.32000,
-0.00274199992,-0.32000,
-0.00274159992,-0.34000,
-0.00274119992,-0.36000,
-0.00274080015,-0.36000,
-0.00274040014,-0.36000,
-0.00274000014,-0.38000,
-0.00273960014,-0.38000,
-0.00273920014,-0.40000,
-0.00273880013,-0.40000,
-0.00273840013,-0.40000,
-0.00273800013,-0.40000,
-0.00273760012,-0.44000,
-0.00273720012,-0.44000,
-0.00273680012,-0.44000,
-0.00273640011,-0.44000,
-0.00273600011,-0.46000,
-0.00273560011,-0.46000,
-0.00273520011,-0.48000,
-0.00273480010,-0.48000,
-0.00273440010,-0.52000,
-0.00273400010,-0.48000,
-0.00273360009,-0.50000,
-0.00273320009,-0.50000,
-0.00273280009,-0.54000,
-0.00273240008,-0.54000,
-0.00273200008,-0.52000,
-0.00273160008,-0.58000,
-0.00273120007,-0.56000,
-0.00273080007,-0.58000,
-0.00273040007,-0.58000,
-0.00273000007,-0.56000,
-0.00272960006,-0.60000,
-0.00272920006,-0.60000,
-0.00272880006,-0.62000,
-0.00272840005,-0.60000,
-0.00272800005,-0.64000,
-0.00272760005,-0.64000,
-0.00272720004,-0.64000,
-0.00272680004,-0.60000,
-0.00272640004,-0.62000,
-0.00272600004,-0.68000,
-0.00272560003,-0.68000,
-0.00272520003,-0.68000,
-0.00272480003,-0.68000,
-0.00272440002,-0.68000,
-0.00272400002,-0.70000,
-0.00272360002,-0.72000,
-0.00272320001,-0.72000,
-0.00272280001,-0.72000,
-0.00272240001,-0.72000,
-0.00272200000,-0.72000,
-0.00272160000,-0.76000,
-0.00272120000,-0.74000,
-0.00272080000,-0.76000,
-0.00272039999,-0.78000,
-0.00271999999,-0.76000,
-0.00271959999,-0.80000,
-0.00271919998,-0.80000,
-0.00271879998,-0.80000,
-0.00271839998,-0.80000,
-0.00271799997,-0.84000,
-0.00271759997,-0.82000,
-0.00271719997,-0.84000,
-0.00271679997,-0.84000,
-0.00271639996,-0.84000,
-0.00271599996,-0.88000,
-0.00271559996,-0.88000,
-0.00271519995,-0.90000,
-0.00271479995,-0.86000,
-0.00271439995,-0.90000,
-0.00271399994,-0.90000,
-0.00271359994,-0.90000,
-0.00271319994,-0.92000,
-0.00271279993,-0.92000,
-0.00271239993,-0.92000,
-0.00271199993,-0.92000,
-0.00271159993,-0.92000,
-0.00271119992,-0.94000,
-0.00271079992,-0.94000,
-0.00271039992,-0.94000,
-0.00271000015,-0.98000,
-0.00270960014,-0.98000,
-0.00270920014,-0.98000,
-0.00270880014,-1.00000,
-0.00270840013,-1.04000,
-0.00270800013,-1.02000,
-0.00270760013,-1.00000,
-0.00270720012,-1.04000,
-0.00270680012,-1.04000,
-0.00270640012,-1.04000,
-0.00270600012,-1.04000,
-0.00270560011,-1.06000,
-0.00270520011,-1.04000,
-0.00270480011,-1.08000,
-0.00270440010,-1.10000,
-0.00270400010,-1.10000,
-0.00270360010,-1.08000,
-0.00270320009,-1.10000,
-0.00270280009,-1.10000,
-0.00270240009,-1.12000,
-0.00270200009,-1.12000,
-0.00270160008,-1.12000,
-0.00270120008,-1.12000,
-0.00270080008,-1.12000,
-0.00270040007,-1.16000,
-0.00270000007,-1.14000,
-0.00269960007,-1.16000,
-0.00269920006,-1.18000,
-0.00269880006,-1.16000,
-0.00269840006,-1.20000,
-0.00269800005,-1.18000,
-0.00269760005,-1.18000,
-0.00269720005,-1.18000,
-0.00269680005,-1.20000,
-0.00269640004,-1.22000,
-0.00269600004,-1.22000,
-0.00269560004,-1.24000,
-0.00269520003,-1.24000,
-0.00269480003,-1.24000,
-0.00269440003,-1.24000,
-0.00269400002,-1.26000,
-0.00269360002,-1.26000,
-0.00269320002,-1.26000,
-0.00269280002,-1.28000,
-0.00269240001,-1.28000,
-0.00269200001,-1.28000,
-0.00269160001,-1.30000,
-0.00269120000,-1.28000,
-0.00269080000,-1.32000,
-0.00269040000,-1.32000,
-0.00268999999,-1.32000,
-0.00268959999,-1.32000,
-0.00268919999,-1.34000,
-0.00268879998,-1.34000,
-0.00268839998,-1.34000,
-0.00268799998,-1.36000,
-0.00268759998,-1.36000,
-0.00268719997,-1.36000,
-0.00268679997,-1.34000,
-0.00268639997,-1.36000,
-0.00268599996,-1.36000,
-0.00268559996,-1.38000,
-0.00268519996,-1.38000,
-0.00268479995,-1.40000,
-0.00268439995,-1.40000,
-0.00268399995,-1.40000,
-0.00268359995,-1.40000,
-0.00268319994,-1.44000,
-0.00268279994,-1.42000,
-0.00268239994,-1.44000,
-0.00268199993,-1.46000,
-0.00268159993,-1.42000,
-0.00268119993,-1.42000,
-0.00268079992,-1.46000,
-0.00268039992,-1.44000,
-0.00267999992,-1.48000,
-0.00267960015,-1.48000,
-0.00267920014,-1.48000,
-0.00267880014,-1.48000,
-0.00267840014,-1.48000,
-0.00267800014,-1.52000,
-0.00267760013,-1.52000,
-0.00267720013,-1.52000,
-0.00267680013,-1.52000,
-0.00267640012,-1.52000,
-0.00267600012,-1.52000,
-0.00267560012,-1.50000,
-0.00267520011,-1.54000,
-0.00267480011,-1.56000,
-0.00267440011,-1.54000,
-0.00267400010,-1.54000,
-0.00267360010,-1.54000,
-0.00267320010,-1.58000,
-0.00267280010,-1.56000,
-0.00267240009,-1.58000,
-0.00267200009,-1.58000,
-0.00267160009,-1.56000,
-0.00267120008,-1.60000,
-0.00267080008,-1.58000,
-0.00267040008,-1.58000,
-0.00267000007,-1.60000,
-0.00266960007,-1.60000,
-0.00266920007,-1.60000,
-0.00266880007,-1.60000,
-0.00266840006,-1.62000,
-0.00266800006,-1.62000,
-0.00266760006,-1.62000,
-0.00266720005,-1.62000,
-0.00266680005,-1.64000,
-0.00266640005,-1.64000,
-0.00266600004,-1.64000,
-0.00266560004,-1.64000,
-0.00266520004,-1.64000,
-0.00266480003,-1.66000,
-0.00266440003,-1.66000,
-0.00266400003,-1.66000,
-0.00266360003,-1.68000,
-0.00266320002,-1.66000,
-0.00266280002,-1.68000,
-0.00266240002,-1.68000,
-0.00266200001,-1.68000,
-0.00266160001,-1.70000,
-0.00266120001,-1.70000,
-0.00266080000,-1.70000,
-0.00266040000,-1.70000,
-0.00266000000,-1.70000,
-0.00265960000,-1.70000,
-0.00265919999,-1.70000,
-0.00265879999,-1.72000,
-0.00265839999,-1.72000,
-0.00265799998,-1.70000,
-0.00265759998,-1.72000,
-0.00265719998,-1.72000,
-0.00265679997,-1.74000,
-0.00265639997,-1.72000,
-0.00265599997,-1.72000,
-0.00265559996,-1.76000,
-0.00265519996,-1.74000,
-0.00265479996,-1.72000,
-0.00265439996,-1.74000,
-0.00265399995,-1.74000,
-0.00265359995,-1.76000,
-0.00265319995,-1.76000,
-0.00265279994,-1.78000,
-0.00265239994,-1.78000,
-0.00265199994,-1.78000,
-0.00265159993,-1.78000,
-0.00265119993,-1.78000,
-0.00265079993,-1.76000,
-0.00265039993,-1.78000,
-0.00264999992,-1.78000,
-0.00264959992,-1.78000,
-0.00264919992,-1.82000,
-0.00264880015,-1.82000,
-0.00264840014,-1.80000,
-0.00264800014,-1.78000,
-0.00264760014,-1.80000,
-0.00264720013,-1.80000,
-0.00264680013,-1.80000,
-0.00264640013,-1.82000,
-0.00264600012,-1.80000,
-0.00264560012,-1.80000,
-0.00264520012,-1.80000,
-0.00264480012,-1.82000,
-0.00264440011,-1.82000,
-0.00264400011,-1.82000,
-0.00264360011,-1.84000,
-0.00264320010,-1.82000,
-0.00264280010,-1.84000,
-0.00264240010,-1.84000,
-0.00264200009,-1.84000,
-0.00264160009,-1.82000,
-0.00264120009,-1.84000,
-0.00264080008,-1.84000,
-0.00264040008,-1.82000,
-0.00264000008,-1.84000,
-0.00263960008,-1.84000,
-0.00263920007,-1.84000,
-0.00263880007,-1.84000,
-0.00263840007,-1.84000,
-0.00263800006,-1.84000,
-0.00263760006,-1.82000,
-0.00263720006,-1.84000,
-0.00263680005,-1.86000,
-0.00263640005,-1.86000,
-0.00263600005,-1.86000,
-0.00263560005,-1.84000,
-0.00263520004,-1.86000,
-0.00263480004,-1.86000,
-0.00263440004,-1.88000,
-0.00263400003,-1.86000,
-0.00263360003,-1.86000,
-0.00263320003,-1.86000,
-0.00263280002,-1.86000,
-0.00263240002,-1.86000,
-0.00263200002,-1.88000,
-0.00263160001,-1.86000,
-0.00263120001,-1.88000,
-0.00263080001,-1.88000,
-0.00263040001,-1.88000,
-0.00263000000,-1.86000,
-0.00262960000,-1.88000,
-0.00262920000,-1.88000,
-0.00262879999,-1.88000,
-0.00262839999,-1.86000,
-0.00262799999,-1.88000,
-0.00262759998,-1.88000,
-0.00262719998,-1.88000,
-0.00262679998,-1.90000,
-0.00262639998,-1.88000,
-0.00262599997,-1.88000,
-0.00262559997,-1.88000,
-0.00262519997,-1.88000,
-0.00262479996,-1.90000,
-0.00262439996,-1.88000,
-0.00262399996,-1.88000,
-0.00262359995,-1.88000,
-0.00262319995,-1.88000,
-0.00262279995,-1.90000,
-0.00262239994,-1.88000,
